Y (ang)	el Psi 1	el Psi 2	el Psi 3	el Psi 4	el Psi 5	el Psi 6	el Psi 7	el Psi 8	el Psi 9	el Psi 10	el Psi 11	el Psi 12
7.100000e+002	2.2434e-020	6.2801e-013	4.3593e-009	1.2327e-006	6.8553e-005	1.3112e-003	1.0952e-002	4.3438e-002	7.6198e-002	2.7051e-002	-5.3118e-002	-1.3784e-003
7.200000e+002	7.3970e-021	2.8293e-013	2.3050e-009	7.2809e-007	4.4391e-005	9.2447e-004	8.4161e-003	3.6793e-002	7.3961e-002	4.1563e-002	-4.6379e-002	-1.9826e-002
7.300000e+002	2.4335e-021	1.2704e-013	1.2135e-009	4.2776e-007	2.8558e-005	6.4657e-004	6.4010e-003	3.0717e-002	6.9929e-002	5.3625e-002	-3.5467e-002	-3.5894e-002
7.400000e+002	7.9885e-022	5.6849e-014	6.3612e-010	2.5000e-007	1.8257e-005	4.4874e-004	4.8210e-003	2.5302e-002	6.4624e-002	6.2852e-002	-2.1577e-002	-4.7875e-002
7.500000e+002	2.6168e-022	2.5359e-014	3.3208e-010	1.4538e-007	1.1601e-005	3.0914e-004	3.5975e-003	2.0582e-002	5.8528e-002	6.9128e-002	-6.0055e-003	-5.4687e-002
7.600000e+002	8.5541e-023	1.1276e-014	1.7267e-010	8.4129e-008	7.3287e-006	2.1147e-004	2.6609e-003	1.6547e-002	5.2054e-002	7.2561e-002	9.9997e-003	-5.5914e-002
7.700000e+002	2.7906e-023	4.9990e-015	8.9428e-011	4.8454e-008	4.6034e-006	1.4367e-004	1.9515e-003	1.3157e-002	4.5541e-002	7.3422e-002	2.5340e-002	-5.1747e-002
7.800000e+002	9.0857e-024	2.2095e-015	4.6141e-011	2.7778e-008	2.8758e-006	9.6965e-005	1.4198e-003	1.0353e-002	3.9247e-002	7.2090e-002	3.9137e-002	-4.2877e-002
7.900000e+002	2.9524e-024	9.7377e-016	2.3719e-011	1.5854e-008	1.7869e-006	6.5029e-005	1.0249e-003	8.0662e-003	3.3356e-002	6.8998e-002	5.0763e-002	-3.0344e-002
8.000000e+002	9.5758e-025	4.2794e-016	1.2149e-011	9.0094e-009	1.1047e-006	4.3345e-005	7.3440e-004	6.2259e-003	2.7985e-002	6.4589e-002	5.9845e-002	-1.5380e-002
