Y (ang)	el Psi 1	el Psi 2	el Psi 3	el Psi 4	el Psi 5	el Psi 6	el Psi 7	el Psi 8	el Psi 9	el Psi 10	el Psi 11	el Psi 12
6.000000e+002	3.2781e-014	-3.5275e-011	1.2445e-007	2.7949e-005	1.0270e-003	1.1642e-002	5.1009e-002	8.1729e-002	4.3987e-003	-5.4363e-002	3.6356e-002	4.3060e-003
6.100000e+002	1.2016e-014	-1.5224e-011	6.4788e-008	1.6718e-005	6.8830e-004	8.6916e-003	4.2895e-002	8.1710e-002	2.3446e-002	-5.7055e-002	2.0581e-002	2.3699e-002
6.200000e+002	4.3900e-015	-6.5432e-012	3.3541e-008	9.9294e-006	4.5714e-004	6.4115e-003	3.5442e-002	7.8829e-002	4.0672e-002	-5.3214e-002	1.7797e-003	3.8903e-002
6.300000e+002	1.5987e-015	-2.8011e-012	1.7272e-008	5.8574e-006	3.0100e-004	4.6765e-003	2.8815e-002	7.3810e-002	5.5062e-002	-4.3701e-002	-1.7269e-002	4.7536e-002
6.400000e+002	5.8039e-016	-1.1945e-012	8.8492e-009	3.4327e-006	1.9656e-004	3.3747e-003	2.3082e-002	6.7355e-002	6.6034e-002	-2.9863e-002	-3.4047e-002	4.8505e-002
6.500000e+002	2.1007e-016	-5.0746e-013	4.5113e-009	1.9992e-006	1.2735e-004	2.4109e-003	1.8235e-002	6.0090e-002	7.3398e-002	-1.3294e-002	-4.6605e-002	4.2016e-002
6.600000e+002	7.5814e-017	-2.1481e-013	2.2889e-009	1.1572e-006	8.1888e-005	1.7059e-003	1.4222e-002	5.2540e-002	7.7285e-002	4.3953e-003	-5.3721e-002	2.9370e-002
6.700000e+002	2.7283e-017	-9.0613e-014	1.1560e-009	6.6599e-007	5.2276e-005	1.1961e-003	1.0959e-002	4.5110e-002	7.8056e-002	2.1745e-002	-5.4945e-002	1.2629e-002
6.800000e+002	9.7915e-018	-3.8092e-014	5.8120e-010	3.8113e-007	3.3141e-005	8.3140e-004	8.3488e-003	3.8094e-002	7.6217e-002	3.7567e-002	-5.0520e-002	-5.7875e-003
6.900000e+002	3.5046e-018	-1.5961e-014	2.9095e-010	2.1693e-007	2.0871e-005	5.7312e-004	6.2927e-003	3.1684e-002	7.2339e-002	5.0999e-002	-4.1240e-002	-2.3475e-002
7.000000e+002	1.2511e-018	-6.6661e-015	1.4504e-010	1.2282e-007	1.3059e-005	3.9195e-004	4.6951e-003	2.5983e-002	6.7000e-002	6.1520e-002	-2.8266e-002	-3.8361e-002
7.100000e+002	4.4551e-019	-2.7754e-015	7.2010e-011	6.9188e-008	8.1204e-006	2.6602e-004	3.4694e-003	2.1030e-002	6.0734e-002	6.8924e-002	-1.2940e-002	-4.8913e-002
7.200000e+002	1.5825e-019	-1.1520e-015	3.5610e-011	3.8784e-008	5.0194e-006	1.7924e-004	2.5404e-003	1.6814e-002	5.4008e-002	7.3264e-002	3.3809e-003	-5.4245e-002
7.300000e+002	5.6077e-020	-4.7678e-016	1.7542e-011	2.1637e-008	3.0848e-006	1.1992e-004	1.8439e-003	1.3290e-002	4.7200e-002	7.4793e-002	1.9462e-002	-5.4117e-002
7.400000e+002	1.9825e-020	-1.9675e-016	8.6094e-012	1.2015e-008	1.8852e-006	7.9691e-005	1.3273e-003	1.0390e-002	4.0603e-002	7.3899e-002	3.4281e-002	-4.8864e-002
7.500000e+002	6.9925e-021	-8.0966e-017	4.2100e-012	6.6425e-009	1.1459e-006	5.2615e-005	9.4779e-004	8.0408e-003	3.4422e-002	7.1039e-002	4.7073e-002	-3.9269e-002
7.600000e+002	2.4609e-021	-3.3227e-017	2.0514e-012	3.6562e-009	6.9291e-007	3.4521e-005	6.7164e-004	6.1623e-003	2.8792e-002	6.6695e-002	5.7352e-002	-2.6408e-002
7.700000e+002	8.6418e-022	-1.3599e-017	9.9615e-013	2.0039e-009	4.1686e-007	2.2512e-005	4.7246e-004	4.6792e-003	2.3781e-002	6.1330e-002	6.4888e-002	-1.1497e-002
7.800000e+002	3.0282e-022	-5.5515e-018	4.8210e-013	1.0938e-009	2.4956e-007	1.4595e-005	3.3000e-004	3.5219e-003	1.9413e-002	5.5360e-002	6.9675e-002	4.2432e-003
7.900000e+002	1.0589e-022	-2.2605e-018	2.3256e-013	5.9467e-010	1.4869e-007	9.4087e-006	2.2894e-004	2.6285e-003	1.5672e-002	4.9140e-002	7.1884e-002	1.9700e-002
8.000000e+002	3.6953e-023	-9.1811e-019	1.1182e-013	3.2204e-010	8.8176e-008	6.0321e-006	1.5778e-004	1.9461e-003	1.2521e-002	4.2957e-002	7.1808e-002	3.3944e-002
8.100000e+002	1.2870e-023	-3.7200e-019	5.3601e-014	1.7373e-010	5.2056e-008	3.8468e-006	1.0806e-004	1.4297e-003	9.9054e-003	3.7026e-002	6.9821e-002	4.6274e-002
8.200000e+002	4.4736e-024	-1.5037e-019	2.5615e-014	9.3379e-011	3.0598e-008	2.4405e-006	7.3551e-005	1.0426e-003	7.7627e-003	3.1500e-002	6.6327e-002	5.6227e-002
